picture,corrAns,trials_high.thisRepN,trials_high.thisTrialN,trials_high.thisN,trials_high.thisIndex,trials_low.thisRepN,trials_low.thisTrialN,trials_low.thisN,trials_low.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Trial.started,clock.started,fixation.started,response_high.started,text.started,clock.stopped,Trial.stopped,response_high.keys,response_high.corr,Feedback.started,key_resp_3.started,duration.started,text_4.started,Feedback.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,duration.text,Feedback_2.started,key_resp_4.started,skips.started,text_5.started,Feedback_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,skips.text,Feedback_3.started,key_resp_5.started,slider.started,text_3.started,Feedback_3.stopped,key_resp_5.keys,slider.response,slider.rt,Feedback_4.started,key_resp_6.started,suggestions.started,text_6.started,Feedback_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,suggestions.text,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Trial_2.started,clock_2.started,fixation_2.started,response_low.started,text_2.started,clock_2.stopped,Trial_2.stopped,response_low.keys,response_low.corr,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/37.png,None,,,,,0,26,26,26,164.38095419999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.32670660002623,164.38095419999445,164.38095419999445,164.38095419999445,164.38095419999445,165.38194770005066,166.3263887000503,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/38.png,None,,,,,0,27,27,27,166.38263210002333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.32674059999408,166.38263210002333,166.38263210002333,166.38263210002333,166.38263210002333,167.38210200000321,168.32633710000664,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/40.png,space,,,,,0,28,28,28,168.3811828000471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.3266769000329,168.3811828000471,168.3811828000471,168.3811828000471,168.3811828000471,169.38169110001763,170.32732199999737,None,0,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/41.png,None,,,,,0,29,29,29,170.38569200003985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.32768340001348,170.38569200003985,170.38569200003985,170.38569200003985,170.38569200003985,171.38932740001474,172.3348518999992,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/42.png,None,,,,,0,30,30,30,172.415764400037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.3354330000002,172.415764400037,172.415764400037,172.415764400037,172.415764400037,173.4165537999943,174.32623020000756,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/44.png,space,,,,,0,31,31,31,174.38375910004834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32657670002664,174.38375910004834,174.38375910004834,174.38375910004834,174.38375910004834,175.38853980001295,176.32640530000208,None,0,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/45.png,None,,,,,0,32,32,32,176.38106800004607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.32676290004747,176.38106800004607,176.38106800004607,176.38106800004607,176.38106800004607,177.39913200004958,178.3263358999975,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/46.png,None,,,,,0,33,33,33,178.3814221000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.32668840000406,178.3814221000066,178.3814221000066,178.3814221000066,178.3814221000066,179.38181710004574,180.32635320001282,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/48.png,space,,,,,0,34,34,34,180.3819538000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.3267108,180.3819538000389,180.3819538000389,180.3819538000389,180.3819538000389,181.38208300003316,182.32861540000886,None,0,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/49.png,None,,,,,0,35,35,35,182.38791190000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.32907650002744,182.38791190000484,182.38791190000484,182.38791190000484,182.38791190000484,183.38835320004728,184.32598520000465,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/50.png,None,,,,,0,36,36,36,184.38166110002203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3263398000272,184.38166110002203,184.38166110002203,184.38166110002203,184.38166110002203,185.3946469000075,186.3259372000466,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/51.png,None,,,,,0,37,37,37,186.3814057999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32627780002076,186.3814057999989,186.3814057999989,186.3814057999989,186.3814057999989,187.38190290000057,188.333100799995,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/52.png,None,,,,,0,38,38,38,188.39071160001913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.333505000046,188.39071160001913,188.39071160001913,188.39071160001913,188.39071160001913,189.41171780001605,190.32571760000428,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/54.png,space,,,,,0,39,39,39,190.38052190002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.32606330001727,190.38052190002054,190.38052190002054,190.38052190002054,190.38052190002054,191.38180100003956,192.32599690003553,None,0,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/55.png,None,,,,,0,40,40,40,192.38198750000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.32635879999725,192.38198750000447,192.38198750000447,192.38198750000447,192.38198750000447,193.3882993000443,194.32617539999774,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/57.png,space,,,,,0,41,41,41,194.3871110000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.32675900001777,194.3871110000182,194.3871110000182,194.3871110000182,194.3871110000182,195.38851439999416,196.3262560000294,None,0,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/58.png,None,,,,,0,42,42,42,196.38280210003722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.32689440000104,196.38280210003722,196.38280210003722,196.38280210003722,196.38280210003722,197.38846380001632,198.32623100001365,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/59.png,None,,,,,0,43,43,43,198.3854132000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.32705660001375,198.3854132000124,198.3854132000124,198.3854132000124,198.3854132000124,199.3885053000413,200.32600560004357,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
images/60.png,None,,,,,0,44,44,44,200.38167570001679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.32668620004551,200.38167570001679,200.38167570001679,200.38167570001679,200.38167570001679,201.38136990001658,202.32608050003182,None,1,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.32651490002172,202.3326985000167,202.3326985000167,202.3326985000167,207.20906530000502,up,4.8718221000162885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
2 minutes",207.20909469999606,207.21511580003425,207.21511580003425,207.21511580003425,210.93790770001942,up,3.71581129997503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,210.9379466000246,210.94841120002093,210.94841120002093,210.94841120002093,214.02461050002603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.341666666666667,3.0745274999644607,214.0246377000003,214.031356099993,214.031356099993,214.031356099993,230.13916260004044,up,16.10055110004032,None,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-01_21h05.44.351,clock,2023.2.3,142.58399258708974,2023-11-01 21h05.52.587841 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, But I hate the length
",,,,,,,,,,,,,,,,,230.1391952999984,230.14470340003027,233.14504080003826,233.1390305000241,,,,,,,,
